province,district,subdistrict,population_63,household_63,region,avg_income_62,employ_62,unemploy_62,poor_people_62
กรุงเทพมหานคร,ท้องถิ่นเขตบางบอน,บางบอนใต้,24860,9317,ภาคกลาง,39459.36,5264292.95,32313.31,52907.19
กรุงเทพมหานคร,ท้องถิ่นเขตบางบอน,คลองบางพราน,32286,17469,ภาคกลาง,39459.36,5264292.95,32313.31,52907.19
กรุงเทพมหานคร,ท้องถิ่นเขตบางบอน,คลองบางบอน,24601,13804,ภาคกลาง,39459.36,5264292.95,32313.31,52907.19
สมุทรปราการ,เมืองสมุทรปราการ,ตำบลแพรกษา ,37252,16116,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,เมืองสมุทรปราการ,ตำบลบางโปรง ,9997,4258,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,เมืองสมุทรปราการ,ตำบลบางด้วน ,7917,3304,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,เมืองสมุทรปราการ,ตำบลเทพารักษ์ ,22182,11445,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,เมืองสมุทรปราการ,ตำบลแพรกษาใหม่ ,49129,23169,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลบางบ่อ ,28146,17371,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลบ้านระกาศ ,6814,2557,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลบางพลีน้อย ,9094,3211,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลบางเพรียง ,23944,14096,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลคลองด่าน ,17011,4953,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลเปร็ง ,4246,1492,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางบ่อ,ตำบลคลองนิยมยาตรา ,3293,1374,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางพลี,ตำบลบางพลีใหญ่ ,88453,52485,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางพลี,ตำบลบางแก้ว ,60846,38600,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางพลี,ตำบลบางปลา ,33103,17347,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางพลี,ตำบลบางโฉลง ,43097,33483,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางพลี,ตำบลราชาเทวะ ,34118,22403,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางพลี,ตำบลหนองปรือ ,3309,1671,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระประแดง,ตำบลบางยอ ,11300,3679,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระประแดง,ตำบลบางกะเจ้า ,5170,1886,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระประแดง,ตำบลบางน้ำผึ้ง ,4951,1551,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระประแดง,ตำบลบางกระสอบ ,2781,916,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระประแดง,ตำบลบางกอบัว ,7109,2649,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระประแดง,ตำบลทรงคนอง ,7493,2759,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระสมุทรเจดีย์,ตำบลนาเกลือ ,11881,4889,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระสมุทรเจดีย์,ตำบลบ้านคลองสวน ,28795,14749,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระสมุทรเจดีย์,ตำบลแหลมฟ้าผ่า ,4850,1754,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,พระสมุทรเจดีย์,ตำบลในคลองบางปลากด ,69083,31835,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางเสาธง,ตำบลบางเสาธง ,31467,25309,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางเสาธง,ตำบลศีรษะจรเข้น้อย ,15997,9655,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,บางเสาธง,ตำบลศีรษะจรเข้ใหญ่ ,11579,8838,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลเมืองปากน้ำสมุทรปราการ,ตำบลบางเมือง ,36425,15418,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางเสาธง,ตำบลบางเสาธง ,20635,16644,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางเสาธง,ตำบลศีรษะจรเข้ใหญ่ ,1119,445,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลแหลมฟ้าผ่า,ตำบลแหลมฟ้าผ่า ,14472,5556,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลแหลมฟ้าผ่า,ตำบลในคลองบางปลากด ,6837,3452,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลพระสมุทรเจดีย์,ตำบลปากคลองบางปลากด ,12081,5697,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางพลี,ตำบลบางพลีใหญ่ ,11313,2045,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางพลี,ตำบลบางปลา ,161,73,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางพลี,ตำบลบางโฉลง ,363,79,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางบ่อ,ตำบลบางบ่อ ,6445,2331,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลคลองสวน,ตำบลคลองสวน ,3000,851,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลคลองด่าน,ตำบลคลองด่าน ,11390,3174,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางปู,ตำบลท้ายบ้าน ,24854,11391,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางปู,ตำบลบางปูใหม่ ,40195,23368,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางปู,ตำบลบางปู ,6685,2337,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลบางปู,ตำบลท้ายบ้านใหม่ ,47766,22516,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
สมุทรปราการ,ท้องถิ่นเทศบาลตำบลแพรกษา,ตำบลแพรกษา ,25201,14271,ภาคกลาง,24729.42,1349805.86,13941.48,12429.619999999999
